"product_id","barcode","product_name","brand","category","subcategory","recommendation_group","serving_size_g","energy_kcal_100g","protein_g_100g","carbs_g_100g","sugar_g_100g","added_sugar_g_100g","total_fat_g_100g","saturated_fat_g_100g","trans_fat_g_100g","fiber_g_100g","sodium_mg_100g","salt_g_100g","ingredients_text","ingredient_count","contains_whole_grain","contains_added_sugar","contains_artificial_sweetener","contains_allergen","allergens","processing_level","food_score","score_version","data_source","verified"
"AAR0251","8901000000251","GreenLeaf Instant Idli Mix Premium","GreenLeaf","Instant Foods","Instant Idli Mix","instant_foods","49.0","282.8","6.6","57.9","11.6","4.9","0.3","0.3","0","7.7","501.0","1.27","Skimmed milk, sugar, stabilizers, flavours, live cultures","14","false","true","false","true","wheat,gluten,milk","processed","60","v1.0","synthetic_v2","false"
"AAR0252","8901000000252","QuickMeal Instant Soup","QuickMeal","Instant Foods","Instant Soup","instant_foods","44.0","301.4","4.4","56.2","8.2","0","0","0","0.0","8.1","504.0","1.28","Skimmed milk, sugar, stabilizers, flavours, live cultures","14","true","false","false","true","peanuts,sesame","processed","64","v1.0","synthetic_v2","false"
"AAR0253","8901000000253","ProSnack Instant Idli Mix","ProSnack","Instant Foods","Instant Idli Mix","instant_foods","51.0","283.9","8.4","63.9","7.0","1.4","7.2","0","0.0","5.9","399.0","1.01","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","12","false","true","false","true","peanuts,sesame","ultra_processed","55","v1.0","synthetic_v2","false"
"AAR0254","8901000000254","GrainMart Instant Poha","GrainMart","Instant Foods","Instant Poha","instant_foods","67.0","329.7","10.7","52.4","3.8","3.8","7.8","1.6","0.1","6.6","0.0","0.0","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","9","false","true","false","true","soy","ultra_processed","61","v1.0","synthetic_v2","false"
"AAR0255","8901000000255","BakeMaster Instant Idli Mix","BakeMaster","Instant Foods","Instant Idli Mix","instant_foods","32.0","352.8","14.8","48.3","1.2","1.2","3.1","3.1","0.0","2.8","758.0","1.93","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","9","false","true","false","false","","minimally_processed","65","v1.0","synthetic_v2","false"
"AAR0256","8901000000256","SpiceBlend Instant Oats","SpiceBlend","Instant Foods","Instant Oats","instant_foods","31.0","349.5","8.7","61.1","1.9","0","8.6","5.1","0.1","5.2","943.0","2.4","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","16","false","false","false","true","soy","minimally_processed","61","v1.0","synthetic_v2","false"
"AAR0257","8901000000257","HarvestGold Instant Soup","HarvestGold","Instant Foods","Instant Soup","instant_foods","20.0","346.1","16.5","54.7","13.6","6.8","9.8","2.9","0.1","8.1","953.0","2.43","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","7","false","true","true","true","milk,soy","ultra_processed","49","v1.0","synthetic_v2","false"
"AAR0258","8901000000258","DesiGood Instant Idli Mix","DesiGood","Instant Foods","Instant Idli Mix","instant_foods","37.0","334.4","11.2","61.4","10.7","0.0","7.7","0","0.2","4.2","1091.0","2.78","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","14","false","false","false","false","","ultra_processed","45","v1.0","synthetic_v2","false"
"AAR0259","8901000000259","TrailBlaze Instant Curry Mix","TrailBlaze","Instant Foods","Instant Curry Mix","instant_foods","31.0","371.3","12.3","60.7","6.3","0.5","11.3","5.0","0.2","2.3","817.0","2.08","Almonds, cashews, raisins, sunflower seeds, salt","12","false","false","false","true","soy","minimally_processed","58","v1.0","synthetic_v2","false"
"AAR0260","8901000000260","GreenLeaf Instant Curry Mix Premium","GreenLeaf","Instant Foods","Instant Curry Mix","instant_foods","66.0","353.5","2.5","50.4","3.5","2.3","1.0","1.0","0.1","3.9","511.0","1.3","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","15","false","true","false","true","oats,nuts","ultra_processed","47","v1.0","synthetic_v2","false"
"AAR0261","8901000000261","HarvestGold Instant Noodles","HarvestGold","Instant Foods","Instant Noodles","instant_foods","49.0","325.5","7.6","66.9","2.6","2.5","10.7","0","0.2","4.7","524.0","1.33","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","10","false","true","false","false","","processed","61","v1.0","synthetic_v2","false"
"AAR0262","8901000000262","TrailBlaze Instant Noodles","TrailBlaze","Instant Foods","Instant Noodles","instant_foods","48.0","288.1","16.0","62.4","5.8","5.8","1.9","1.9","0.1","7.0","0","0.0","Skimmed milk, sugar, stabilizers, flavours, live cultures","9","false","true","false","false","","processed","73","v1.0","synthetic_v2","false"
"AAR0263","8901000000263","GrainMart Instant Soup","GrainMart","Instant Foods","Instant Soup","instant_foods","34.0","353.0","11.9","54.9","1.2","1.2","2.5","2.5","0.1","0","538.0","1.37","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","6","false","true","false","true","nuts","minimally_processed","62","v1.0","synthetic_v2","false"
"AAR0264","8901000000264","DesiGood Instant Khichdi","DesiGood","Instant Foods","Instant Khichdi","instant_foods","44.0","302.9","10.4","75.3","5.3","0.9","9.3","1.8","0.0","1.0","14.0","0.04","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","11","true","false","false","true","soy","processed","64","v1.0","synthetic_v2","false"
"AAR0265","8901000000265","NutriPulse Instant Noodles","NutriPulse","Instant Foods","Instant Noodles","instant_foods","65.0","337.1","8.3","52.5","7.7","0.0","10.9","1.0","0.0","0.1","636.0","1.62","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","12","true","false","false","true","milk","ultra_processed","46","v1.0","synthetic_v2","false"
"AAR0266","8901000000266","DairyPure Instant Mix Premium","DairyPure","Instant Foods","Instant Mix","instant_foods","44.0","369.4","12.1","51.0","2.7","0.3","13.7","0.7","0.2","7.2","1375.0","3.5","Oats, milk powder, sugar, malt extract, salt, vitamins","13","false","false","false","true","wheat,gluten,soy","processed","58","v1.0","synthetic_v2","false"
"AAR0267","8901000000267","SlimChoice Instant Soup","SlimChoice","Instant Foods","Instant Soup","instant_foods","53.0","408.4","7.5","46.6","0.0","0.0","0","0","0.0","5.1","1094.0","2.78","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","14","false","false","false","true","peanuts,sesame","ultra_processed","48","v1.0","synthetic_v2","false"
"AAR0268","8901000000268","MorningBest Instant Idli Mix","MorningBest","Instant Foods","Instant Idli Mix","instant_foods","61.0","311.4","7.3","54.3","8.8","7.4","9.3","4.3","0","9.5","1636.0","4.16","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","16","false","true","false","true","peanuts,sesame","ultra_processed","45","v1.0","synthetic_v2","false"
"AAR0269","8901000000269","SpiceBlend Instant Khichdi Premium","SpiceBlend","Instant Foods","Instant Khichdi","instant_foods","37.0","290.3","7.9","54.6","6.9","0","10.8","4.6","0.2","5.4","305.0","0.78","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","14","false","false","false","true","milk,soy","minimally_processed","66","v1.0","synthetic_v2","false"
"AAR0270","8901000000270","CrunchWave Instant Oats Premium","CrunchWave","Instant Foods","Instant Oats","instant_foods","53.0","363.4","9.8","57.8","0","0","16.6","0.6","0.1","7.5","203.0","0.52","Brown rice, lentils, vegetables, spices, salt","13","false","false","false","true","milk","minimally_processed","75","v1.0","synthetic_v2","false"
"AAR0271","8901000000271","BakeMaster Instant Curry Mix","BakeMaster","Instant Foods","Instant Curry Mix","instant_foods","59.0","340.4","21.5","45.3","8.2","2.4","10.9","3.2","0.0","5.2","0","0.0","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","11","true","true","false","false","","processed","75","v1.0","synthetic_v2","false"
"AAR0272","8901000000272","SwiftGrain Instant Noodles Premium","SwiftGrain","Instant Foods","Instant Noodles","instant_foods","36.0","359.2","14.2","65.7","4.6","0","3.4","3.4","0.2","3.8","698.0","1.77","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","14","true","false","false","true","nuts","processed","62","v1.0","synthetic_v2","false"
"AAR0273","8901000000273","NutriPulse Instant Poha","NutriPulse","Instant Foods","Instant Poha","instant_foods","36.0","360.0","17.8","53.2","2.5","2.5","10.2","2.2","0.0","7.1","954.0","2.43","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","15","false","true","false","true","milk,soy","minimally_processed","70","v1.0","synthetic_v2","false"
"AAR0274","8901000000274","SweetNature Instant Mix","SweetNature","Instant Foods","Instant Mix","instant_foods","45.0","375.1","10.5","62.8","7.4","0.0","7.2","0","0.2","0","1627.0","4.14","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","10","false","false","false","true","nuts","ultra_processed","36","v1.0","synthetic_v2","false"
"AAR0275","8901000000275","HealthFirst Instant Noodles","HealthFirst","Instant Foods","Instant Noodles","instant_foods","33.0","321.2","8.8","76.2","0","0","8.7","0.7","0","9.5","321.0","0.82","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","14","true","false","false","true","wheat,gluten","processed","74","v1.0","synthetic_v2","false"
"AAR0276","8901000000276","GrainMart Instant Mix Premium","GrainMart","Instant Foods","Instant Mix","instant_foods","32.0","350.2","6.2","64.2","0","0","12.3","3.3","0.1","9.8","680.0","1.73","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","12","false","false","false","true","milk","processed","65","v1.0","synthetic_v2","false"
"AAR0277","8901000000277","GrainMart Instant Curry Mix","GrainMart","Instant Foods","Instant Curry Mix","instant_foods","27.0","402.6","5.9","58.4","6.8","3.4","2.1","2.1","0.3","5.1","437.0","1.11","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","11","false","true","true","true","wheat,gluten,soy","ultra_processed","46","v1.0","synthetic_v2","false"
"AAR0278","8901000000278","DesiGood Instant Idli Mix Premium","DesiGood","Instant Foods","Instant Idli Mix","instant_foods","71.0","373.1","11.9","62.0","1.6","0","11.2","3.9","0","9.3","898.0","2.29","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","6","false","false","false","true","nuts","processed","64","v1.0","synthetic_v2","false"
"AAR0279","8901000000279","CleanEat Instant Idli Mix","CleanEat","Instant Foods","Instant Idli Mix","instant_foods","46.0","299.0","9.4","67.0","11.2","5.5","5.8","1.0","0.2","1.6","1299.0","3.3","Oats, milk powder, sugar, malt extract, salt, vitamins","15","true","true","false","true","wheat,gluten,soy","processed","49","v1.0","synthetic_v2","false"
"AAR0280","8901000000280","PureNature Instant Soup","PureNature","Instant Foods","Instant Soup","instant_foods","57.0","360.4","9.5","56.8","3.1","3.1","7.4","1.6","0.1","4.7","0.0","0.0","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","8","false","true","false","true","oats,nuts","ultra_processed","58","v1.0","synthetic_v2","false"
"AAR0281","8901000000281","SwiftGrain Instant Khichdi","SwiftGrain","Instant Foods","Instant Khichdi","instant_foods","49.0","305.4","3.3","44.1","0","0","16.8","1.7","0.1","5.7","730.0","1.86","Oats, milk powder, sugar, malt extract, salt, vitamins","7","false","false","false","true","milk","processed","58","v1.0","synthetic_v2","false"
"AAR0282","8901000000282","EarthFoods Instant Noodles","EarthFoods","Instant Foods","Instant Noodles","instant_foods","53.0","383.5","17.2","45.2","0.0","0.0","2.2","2.2","0.0","11.0","1472.0","3.75","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","14","false","false","false","true","wheat,gluten,soy","ultra_processed","58","v1.0","synthetic_v2","false"
"AAR0283","8901000000283","EarthFoods Instant Noodles","EarthFoods","Instant Foods","Instant Noodles","instant_foods","80.0","373.2","7.7","53.8","5.2","5.2","7.7","0.1","0.0","4.3","847.0","2.15","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","6","false","true","true","true","wheat,gluten,milk","ultra_processed","44","v1.0","synthetic_v2","false"
"AAR0284","8901000000284","SwiftGrain Instant Khichdi","SwiftGrain","Instant Foods","Instant Khichdi","instant_foods","60.0","355.2","16.0","84.7","2.4","2.4","9.8","2.8","0.1","5.8","0","0.0","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","11","false","true","false","true","peanuts,sesame","processed","72","v1.0","synthetic_v2","false"
"AAR0285","8901000000285","CrunchWave Instant Curry Mix","CrunchWave","Instant Foods","Instant Curry Mix","instant_foods","31.0","333.3","18.2","55.3","2.9","2.9","2.8","1.7","0.1","7.0","987.0","2.51","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","9","true","true","true","true","milk,soy","ultra_processed","57","v1.0","synthetic_v2","false"
"AAR0286","8901000000286","SweetNature Instant Poha Premium","SweetNature","Instant Foods","Instant Poha","instant_foods","57.0","321.8","9.7","66.3","6.8","0.0","12.3","2.9","0.2","5.8","1428.0","3.63","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","15","false","false","false","true","nuts","ultra_processed","43","v1.0","synthetic_v2","false"
"AAR0287","8901000000287","PowerFuel Instant Oats","PowerFuel","Instant Foods","Instant Oats","instant_foods","52.0","355.7","9.6","84.7","9.1","6.0","0.6","0.6","0.1","4.9","581.0","1.48","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","15","false","true","true","false","","ultra_processed","47","v1.0","synthetic_v2","false"
"AAR0288","8901000000288","TrailBlaze Instant Soup","TrailBlaze","Instant Foods","Instant Soup","instant_foods","10","360.9","5.4","60.9","0.8","0.8","4.9","1.8","0","4.1","467.0","1.19","Almonds, cashews, raisins, sunflower seeds, salt","17","true","false","false","true","soy","minimally_processed","67","v1.0","synthetic_v2","false"
"AAR0289","8901000000289","NutriPulse Instant Soup","NutriPulse","Instant Foods","Instant Soup","instant_foods","44.0","372.7","8.5","62.2","0","0","16.5","2.7","0.2","5.0","172.0","0.44","Almonds, cashews, raisins, sunflower seeds, salt","11","true","false","false","true","soy","minimally_processed","73","v1.0","synthetic_v2","false"
"AAR0290","8901000000290","DesiGood Chikki","DesiGood","Chocolates & Sweet Snacks","Chikki","chocolates_sweets","39.0","485.0","5.8","52.7","51.2","37.1","13.2","8.3","0.0","6.9","0.0","0.0","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","13","false","true","true","true","milk","ultra_processed","27","v1.0","synthetic_v2","false"
"AAR0291","8901000000291","EarthFoods Chikki Premium","EarthFoods","Chocolates & Sweet Snacks","Chikki","chocolates_sweets","27.0","493.4","0","48.9","48.9","14.2","20.8","20.8","0.2","0.3","0.0","0.0","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","8","false","true","false","true","wheat,gluten","ultra_processed","13","v1.0","synthetic_v2","false"
"AAR0292","8901000000292","BakeMaster Dark Chocolate Premium","BakeMaster","Chocolates & Sweet Snacks","Dark Chocolate","chocolates_sweets","30.0","537.3","4.9","61.2","61.2","44.7","27.3","12.5","0.1","7.6","34.0","0.09","Skimmed milk, sugar, stabilizers, flavours, live cultures","9","false","true","false","true","wheat,gluten,milk","processed","36","v1.0","synthetic_v2","false"
"AAR0293","8901000000293","PureNature Chikki Premium","PureNature","Chocolates & Sweet Snacks","Chikki","chocolates_sweets","34.0","482.4","2.4","58.5","43.0","39.0","20.5","20.5","0.1","9.5","0","0.0","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","10","false","true","false","true","oats,nuts","minimally_processed","43","v1.0","synthetic_v2","false"
"AAR0294","8901000000294","DairyPure Chikki Premium","DairyPure","Chocolates & Sweet Snacks","Chikki","chocolates_sweets","28.0","466.2","7.8","71.9","10.2","10.2","0","0","0.0","1.5","0.0","0.0","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","15","false","true","false","true","soy","ultra_processed","48","v1.0","synthetic_v2","false"
"AAR0295","8901000000295","FitBite White Chocolate","FitBite","Chocolates & Sweet Snacks","White Chocolate","chocolates_sweets","30.0","409.3","3.3","75.0","75.0","33.7","10.7","10.7","0.3","5.9","22.0","0.06","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","8","false","true","false","true","nuts","ultra_processed","27","v1.0","synthetic_v2","false"
"AAR0296","8901000000296","DairyPure White Chocolate","DairyPure","Chocolates & Sweet Snacks","White Chocolate","chocolates_sweets","26.0","528.2","10.9","66.3","32.2","32.2","32.4","19.5","0.3","0","113.0","0.29","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","4","false","true","false","true","nuts","ultra_processed","27","v1.0","synthetic_v2","false"
"AAR0297","8901000000297","EarthFoods Milk Chocolate","EarthFoods","Chocolates & Sweet Snacks","Milk Chocolate","chocolates_sweets","12.0","529.1","14.0","28.2","28.2","28.2","29.7","13.1","0.0","4.3","28.0","0.07","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","12","false","true","false","true","wheat,gluten","ultra_processed","40","v1.0","synthetic_v2","false"
"AAR0298","8901000000298","SlimChoice Dark Chocolate","SlimChoice","Chocolates & Sweet Snacks","Dark Chocolate","chocolates_sweets","20.0","562.7","6.7","57.2","57.2","40.8","40.7","11.6","0.3","4.6","140.0","0.36","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","9","false","true","true","false","","ultra_processed","21","v1.0","synthetic_v2","false"
"AAR0299","8901000000299","SpiceBlend Dark Chocolate","SpiceBlend","Chocolates & Sweet Snacks","Dark Chocolate","chocolates_sweets","24.0","464.2","4.6","42.6","26.9","26.9","46.6","29.4","0.0","3.7","0","0.0","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","6","false","true","false","true","wheat,gluten","processed","37","v1.0","synthetic_v2","false"
"AAR0300","8901000000300","SlimChoice White Chocolate Premium","SlimChoice","Chocolates & Sweet Snacks","White Chocolate","chocolates_sweets","33.0","578.2","5.3","69.0","64.4","64.4","7.3","7.3","0.3","0.1","235.0","0.6","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","8","false","true","false","false","","ultra_processed","18","v1.0","synthetic_v2","false"
"AAR0301","8901000000301","SwiftGrain Milk Chocolate","SwiftGrain","Chocolates & Sweet Snacks","Milk Chocolate","chocolates_sweets","30.0","464.7","4.3","82.7","44.0","44.0","16.9","7.8","0.3","0","53.0","0.13","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","9","false","true","false","true","peanuts,sesame","processed","31","v1.0","synthetic_v2","false"
"AAR0302","8901000000302","SunriseFarm Fudge Premium","SunriseFarm","Chocolates & Sweet Snacks","Fudge","chocolates_sweets","14.0","500.1","7.7","63.7","63.7","14.8","24.0","23.6","0.2","0","158.0","0.4","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","9","false","true","false","true","milk","ultra_processed","15","v1.0","synthetic_v2","false"
"AAR0303","8901000000303","SwiftGrain Natural Confection","SwiftGrain","Chocolates & Sweet Snacks","Natural Confection","chocolates_sweets","33.0","614.4","3.7","42.3","42.3","2.6","19.1","18.8","0.1","2.7","204.0","0.52","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","9","false","true","false","true","oats,nuts","ultra_processed","19","v1.0","synthetic_v2","false"
"AAR0304","8901000000304","BakeMaster Milk Chocolate","BakeMaster","Chocolates & Sweet Snacks","Milk Chocolate","chocolates_sweets","32.0","491.3","7.6","52.3","51.3","21.1","25.4","6.1","0.1","0.7","0","0.0","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","9","false","true","false","true","peanuts,sesame","processed","32","v1.0","synthetic_v2","false"
"AAR0305","8901000000305","BakeMaster Dark Chocolate","BakeMaster","Chocolates & Sweet Snacks","Dark Chocolate","chocolates_sweets","31.0","553.1","5.2","59.7","59.7","45.6","16.4","15.2","0.2","3.5","0.0","0.0","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","15","false","true","false","true","oats,nuts","ultra_processed","22","v1.0","synthetic_v2","false"
"AAR0306","8901000000306","CleanEat White Chocolate","CleanEat","Chocolates & Sweet Snacks","White Chocolate","chocolates_sweets","38.0","490.2","4.3","59.2","49.0","49.0","10.4","10.4","0.2","3.0","120.0","0.31","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","11","false","true","false","true","wheat,gluten,soy","processed","31","v1.0","synthetic_v2","false"
"AAR0307","8901000000307","QuickMeal Chocolate Bar","QuickMeal","Chocolates & Sweet Snacks","Chocolate Bar","chocolates_sweets","31.0","447.1","9.0","53.1","53.1","37.6","25.9","23.5","0.1","0","71.0","0.18","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","12","false","true","false","true","wheat,gluten","ultra_processed","17","v1.0","synthetic_v2","false"
"AAR0308","8901000000308","TrailBlaze Chocolate Bar Premium","TrailBlaze","Chocolates & Sweet Snacks","Chocolate Bar","chocolates_sweets","37.0","543.2","3.9","88.8","48.2","48.2","25.9","18.3","0.2","7.8","185.0","0.47","Brown rice, lentils, vegetables, spices, salt","8","false","true","false","true","milk","minimally_processed","38","v1.0","synthetic_v2","false"
"AAR0309","8901000000309","ProSnack White Chocolate Premium","ProSnack","Chocolates & Sweet Snacks","White Chocolate","chocolates_sweets","26.0","478.6","7.5","67.1","48.5","48.5","48.3","6.7","0.1","3.0","153.0","0.39","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","13","true","true","false","true","wheat,gluten,milk","ultra_processed","29","v1.0","synthetic_v2","false"
"AAR0310","8901000000310","HarvestGold Natural Confection Premium","HarvestGold","Chocolates & Sweet Snacks","Natural Confection","chocolates_sweets","28.0","533.3","6.6","33.9","27.5","27.5","0","0","0.0","14.9","387.0","0.98","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","8","false","true","false","true","wheat,gluten,soy","ultra_processed","52","v1.0","synthetic_v2","false"
"AAR0311","8901000000311","CleanEat Fudge","CleanEat","Chocolates & Sweet Snacks","Fudge","chocolates_sweets","37.0","564.8","11.6","31.1","15.4","15.4","36.2","18.0","0.3","0","0","0.0","Skimmed milk, sugar, stabilizers, flavours, live cultures","6","false","true","false","true","soy","processed","45","v1.0","synthetic_v2","false"
"AAR0312","8901000000312","SunriseFarm Chocolate Bar","SunriseFarm","Chocolates & Sweet Snacks","Chocolate Bar","chocolates_sweets","33.0","399.0","6.9","65.1","50.4","26.2","25.8","11.0","0.0","1.0","178.0","0.45","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","9","false","true","false","true","wheat,gluten,soy","ultra_processed","22","v1.0","synthetic_v2","false"
"AAR0313","8901000000313","SlimChoice Fudge Premium","SlimChoice","Chocolates & Sweet Snacks","Fudge","chocolates_sweets","24.0","455.3","6.0","23.5","23.5","23.5","7.4","7.4","0.2","7.9","65.0","0.16","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","3","true","true","false","false","","ultra_processed","48","v1.0","synthetic_v2","false"
"AAR0314","8901000000314","DesiGood White Chocolate","DesiGood","Chocolates & Sweet Snacks","White Chocolate","chocolates_sweets","22.0","515.7","12.6","57.9","52.3","43.0","27.8","7.5","0.2","4.3","119.0","0.3","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","12","false","true","false","true","nuts","ultra_processed","30","v1.0","synthetic_v2","false"
"AAR0315","8901000000315","MorningBest Natural Confection","MorningBest","Chocolates & Sweet Snacks","Natural Confection","chocolates_sweets","13.0","546.6","4.8","68.0","43.2","19.1","17.4","0","0.2","0","0.0","0.0","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","8","false","true","false","true","milk","ultra_processed","26","v1.0","synthetic_v2","false"
"AAR0316","8901000000316","CrunchWave Chocolate Bar","CrunchWave","Chocolates & Sweet Snacks","Chocolate Bar","chocolates_sweets","35.0","501.7","5.5","39.4","25.2","25.2","20.3","16.5","0.1","4.1","207.0","0.53","Brown rice, lentils, vegetables, spices, salt","7","false","true","false","true","milk","minimally_processed","46","v1.0","synthetic_v2","false"
"AAR0317","8901000000317","CleanEat Fudge Premium","CleanEat","Chocolates & Sweet Snacks","Fudge","chocolates_sweets","20.0","524.1","5.8","54.1","46.6","32.4","31.0","6.1","0.0","0","0.0","0.0","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","9","false","true","false","true","wheat,gluten,milk","ultra_processed","23","v1.0","synthetic_v2","false"
"AAR0318","8901000000318","DesiGood Chikki Premium","DesiGood","Chocolates & Sweet Snacks","Chikki","chocolates_sweets","20.0","460.9","8.0","54.5","15.0","15.0","39.4","6.0","0.2","0.5","128.0","0.33","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","3","false","true","false","true","wheat,gluten","ultra_processed","41","v1.0","synthetic_v2","false"
"AAR0319","8901000000319","GrainMart White Chocolate","GrainMart","Chocolates & Sweet Snacks","White Chocolate","chocolates_sweets","21.0","488.9","6.1","48.4","30.1","27.4","31.8","13.6","0.2","1.2","254.0","0.65","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","10","false","true","false","true","milk","ultra_processed","28","v1.0","synthetic_v2","false"
"AAR0320","8901000000320","BakeMaster Fudge","BakeMaster","Chocolates & Sweet Snacks","Fudge","chocolates_sweets","22.0","575.0","7.9","51.2","35.5","35.5","8.1","6.2","0.1","7.8","124.0","0.32","Rolled oats, dried fruits, seeds, honey, coconut oil","8","true","true","false","true","peanuts,sesame","minimally_processed","55","v1.0","synthetic_v2","false"
"AAR0321","8901000000321","PowerFuel Dark Chocolate Premium","PowerFuel","Chocolates & Sweet Snacks","Dark Chocolate","chocolates_sweets","26.0","476.2","4.4","67.7","26.5","26.5","39.6","22.7","0.1","3.0","0.0","0.0","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","10","false","true","false","true","milk,soy","ultra_processed","30","v1.0","synthetic_v2","false"
"AAR0322","8901000000322","DesiGood Fudge","DesiGood","Chocolates & Sweet Snacks","Fudge","chocolates_sweets","30.0","581.3","3.2","48.9","48.9","5.9","36.3","8.2","0.1","1.9","25.0","0.06","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","8","false","true","false","true","wheat,gluten,soy","ultra_processed","21","v1.0","synthetic_v2","false"
"AAR0323","8901000000323","CrunchWave Dark Chocolate Premium","CrunchWave","Chocolates & Sweet Snacks","Dark Chocolate","chocolates_sweets","24.0","489.5","4.3","58.5","58.5","39.0","41.9","2.9","0.2","0","0.0","0.0","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","12","false","true","false","true","nuts","ultra_processed","22","v1.0","synthetic_v2","false"
"AAR0324","8901000000324","HealthFirst Chocolate Bar","HealthFirst","Chocolates & Sweet Snacks","Chocolate Bar","chocolates_sweets","12.0","562.3","7.2","32.5","32.5","32.5","30.5","0","0.1","3.3","180.0","0.46","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","8","false","true","false","true","wheat,gluten,milk","ultra_processed","36","v1.0","synthetic_v2","false"
"AAR0325","8901000000325","GreenLeaf Fudge","GreenLeaf","Chocolates & Sweet Snacks","Fudge","chocolates_sweets","33.0","517.9","9.0","63.7","53.3","15.6","1.3","1.3","0.3","8.4","154.0","0.39","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","10","true","true","false","true","milk,soy","processed","46","v1.0","synthetic_v2","false"
"AAR0326","8901000000326","CleanEat Chikki Premium","CleanEat","Chocolates & Sweet Snacks","Chikki","chocolates_sweets","19.0","479.4","6.1","77.4","34.7","34.7","23.5","23.5","0.0","5.6","31.0","0.08","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","9","false","true","false","true","wheat,gluten,milk","ultra_processed","30","v1.0","synthetic_v2","false"
